,Unnamed: 0,book_id,title,image_url,tag_id,count,tag_name
2567,4214,9870,"Dark River (Warriors: Power of Three, #2)",https://images.gr-assets.com/books/1363489306m/1231511.jpg,11305,209,fantasy
2570,4217,9877,"Trumps of Doom (The Chronicles of Amber, #6)",https://images.gr-assets.com/books/1418027077m/536790.jpg,11305,870,fantasy
2573,4223,9894,"Inversions (Culture, #6)",https://images.gr-assets.com/books/1288930844m/12017.jpg,11305,115,fantasy
2575,4225,9903,Horus Rising,https://images.gr-assets.com/books/1414166935m/625603.jpg,11305,72,fantasy
2576,4226,9911,"A Knight of the Word (Word & Void, #2)",https://images.gr-assets.com/books/1403811542m/420496.jpg,11305,885,fantasy
2578,4229,9922,"Sea of Silver Light (Otherland, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,445,fantasy
2579,4231,9924,"Blue Noon (Midnighters, #3)",https://images.gr-assets.com/books/1315537301m/24769.jpg,11305,442,fantasy
2580,4232,9925,"City of Masks (Stravaganza, #1)",https://images.gr-assets.com/books/1294870497m/86737.jpg,11305,794,fantasy
2584,4239,9948,"Vampire Knight, Vol. 2 (Vampire Knight, #2)",https://images.gr-assets.com/books/1329259095m/263173.jpg,11305,133,fantasy
2587,4243,9956,"Astonishing X-Men, Volume 2: Dangerous",https://images.gr-assets.com/books/1500464823m/31975.jpg,11305,25,fantasy
2589,4245,9963,"Krondor: The Betrayal (The Riftwar Legacy, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,982,fantasy
2591,4249,9975,"The King Beyond the Gate (The Drenai Saga, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,53,fantasy
2595,4254,9991,The Famished Road,https://images.gr-assets.com/books/1344396715m/101094.jpg,11305,58,fantasy
2599,4260,5,The Great Gatsby,https://images.gr-assets.com/books/1490528560m/4671.jpg,26138,2090,romance
2601,4263,10,Pride and Prejudice,https://images.gr-assets.com/books/1320399351m/1885.jpg,26138,8756,romance
2602,4272,29,Romeo and Juliet,https://images.gr-assets.com/books/1327872146m/18135.jpg,26138,4204,romance
2603,4274,33,Memoirs of a Geisha,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1785,romance
2605,4277,38,The Time Traveler's Wife,https://images.gr-assets.com/books/1437728815m/14050.jpg,26138,4778,romance
2606,4280,42,"Little Women (Little Women, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1136,romance
2607,4282,44,"The Notebook (The Notebook, #1)",https://images.gr-assets.com/books/1385738917m/15931.jpg,26138,1257,romance
2608,4283,46,Water for Elephants,https://images.gr-assets.com/books/1494428973m/43641.jpg,26138,742,romance
2609,4285,51,"City of Bones (The Mortal Instruments, #1)",https://images.gr-assets.com/books/1432730315m/256683.jpg,26138,3205,romance
2610,4290,63,Wuthering Heights,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,3675,romance
2611,4292,66,Gone with the Wind,https://images.gr-assets.com/books/1328025229m/18405.jpg,26138,2570,romance
2612,4296,74,Looking for Alaska,https://images.gr-assets.com/books/1394798630m/99561.jpg,26138,1877,romance
2613,4297,75,"Bridget Jones's Diary (Bridget Jones, #1)",https://images.gr-assets.com/books/1292060045m/227443.jpg,26138,2122,romance
2614,4298,78,"The Devil Wears Prada (The Devil Wears Prada, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,450,romance
2615,4302,94,One Hundred Years of Solitude,https://images.gr-assets.com/books/1327881361m/320.jpg,26138,114,romance
2618,4309,108,"Confessions of a Shopaholic (Shopaholic, #1)",https://images.gr-assets.com/books/1327872404m/9416.jpg,26138,91,romance
2619,4310,109,Les Misérables,https://images.gr-assets.com/books/1411852091m/24280.jpg,26138,387,romance
2621,4314,120,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",https://images.gr-assets.com/books/1461611233m/452306.jpg,26138,682,romance
2622,4318,132,The Five People You Meet in Heaven,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,40,romance
2623,4319,133,"Anne of Green Gables (Anne of Green Gables, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,259,romance
2624,4322,137,"Outlander (Outlander, #1)",https://images.gr-assets.com/books/1402600310m/10964.jpg,26138,6193,romance
2625,4323,138,The Scarlet Letter,https://images.gr-assets.com/books/1404810944m/12296.jpg,26138,384,romance
2626,4327,147,Thirteen Reasons Why,https://images.gr-assets.com/books/1333822506m/1217100.jpg,26138,467,romance
2628,4331,152,Dear John,https://images.gr-assets.com/books/1397749854m/5526.jpg,26138,2802,romance
2629,4333,156,"Something Borrowed (Darcy & Rachel, #1)",https://images.gr-assets.com/books/1305063535m/42156.jpg,26138,1431,romance
2630,4335,160,Great Expectations,https://images.gr-assets.com/books/1327920219m/2623.jpg,26138,270,romance
2634,4341,171,Emma,https://images.gr-assets.com/books/1373627931m/6969.jpg,26138,3047,romance
2635,4342,172,Anna Karenina,https://images.gr-assets.com/books/1352422904m/15823480.jpg,26138,1197,romance
2636,4347,186,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",https://images.gr-assets.com/books/1355932638m/37470.jpg,26138,833,romance
2640,4358,212,Atonement,https://images.gr-assets.com/books/1320449708m/6867.jpg,26138,1204,romance
2642,4364,228,"The Nanny Diaries (Nanny, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,174,romance
2643,4365,230,Persuasion,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,3048,romance
2645,4379,268,Never Let Me Go,https://images.gr-assets.com/books/1353048590m/6334.jpg,26138,412,romance
2646,4380,269,P.S. I Love You,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1800,romance
2647,4383,272,Like Water for Chocolate,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1020,romance
2648,4385,275,An Abundance of Katherines,https://images.gr-assets.com/books/1360206426m/49750.jpg,26138,1366,romance
2652,4389,287,The Fountainhead,https://images.gr-assets.com/books/1491163636m/2122.jpg,26138,51,romance
2654,4395,308,Can You Keep a Secret?,https://images.gr-assets.com/books/1330464293m/33724.jpg,26138,1783,romance
2655,4397,310,"Good in Bed (Cannie Shapiro, #1)",https://images.gr-assets.com/books/1327936464m/14748.jpg,26138,477,romance
2656,4398,311,The Thorn Birds,https://images.gr-assets.com/books/1391416796m/3412.jpg,26138,80,romance
2658,4402,323,The Unbearable Lightness of Being,https://images.gr-assets.com/books/1265401884m/9717.jpg,26138,309,romance
2664,4419,369,"Stargirl (Stargirl, #1)",https://images.gr-assets.com/books/1335947642m/22232.jpg,26138,595,romance
2665,4424,380,Norwegian Wood,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,776,romance
2666,4425,381,Where the Heart Is,https://images.gr-assets.com/books/1327959469m/5168.jpg,26138,163,romance
2670,4433,401,A Farewell to Arms,https://images.gr-assets.com/books/1313714836m/10799.jpg,26138,269,romance
2671,4434,407,Bel Canto,https://images.gr-assets.com/books/1352997328m/5826.jpg,26138,148,romance
2672,4435,409,Fried Green Tomatoes at the Whistle Stop Cafe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,81,romance
2673,4436,411,The Undomestic Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1066,romance
2674,4443,420,Message in a Bottle,https://images.gr-assets.com/books/1163789140m/3478.jpg,26138,1727,romance
2677,4450,433,"Dark Lover (Black Dagger Brotherhood, #1)",https://images.gr-assets.com/books/1429676285m/42899.jpg,26138,3121,romance
2680,4456,443,Just Listen,https://images.gr-assets.com/books/1358270741m/51738.jpg,26138,1485,romance
2681,4458,449,"Betrayed (House of Night, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,649,romance
2682,4459,451,Northanger Abbey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1955,romance
2683,4461,453,Cold Mountain,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,323,romance
2684,4462,455,"Something Blue (Darcy & Rachel, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,679,romance
2685,4466,463,"Dragonfly in Amber (Outlander, #2)",https://images.gr-assets.com/books/1456114344m/5364.jpg,26138,2686,romance
2686,4468,465,In Her Shoes,https://images.gr-assets.com/books/1435252471m/14758.jpg,26138,196,romance
2687,4470,468,Their Eyes Were Watching God,https://images.gr-assets.com/books/1368072803m/37415.jpg,26138,221,romance
2688,4471,471,Mansfield Park,https://images.gr-assets.com/books/1397063295m/45032.jpg,26138,1746,romance
2690,4477,496,"The Clan of the Cave Bear (Earth's Children, #1)",https://images.gr-assets.com/books/1385331302m/1295.jpg,26138,229,romance
2691,4479,500,"The Princess Diaries (The Princess Diaries, #1)",https://images.gr-assets.com/books/1355011082m/38980.jpg,26138,860,romance
2693,4483,509,Remember Me?,https://images.gr-assets.com/books/1276963901m/1358844.jpg,26138,988,romance
2694,4485,515,The Prince of Tides,https://images.gr-assets.com/books/1320541074m/16735.jpg,26138,108,romance
2697,4495,541,The Truth About Forever,https://images.gr-assets.com/books/1362767907m/51737.jpg,26138,1597,romance
2698,4498,552,The Rescue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1282,romance
2699,4499,554,"Voyager (Outlander, #3)",https://images.gr-assets.com/books/1483278195m/10987.jpg,26138,2080,romance
2700,4503,559,Tess of the D'Urbervilles,https://images.gr-assets.com/books/1497218117m/32261.jpg,26138,496,romance
2701,4504,560,Madame Bovary,https://images.gr-assets.com/books/1335676143m/2175.jpg,26138,490,romance
2702,4506,564,It's Kind of a Funny Story,https://images.gr-assets.com/books/1420629730m/248704.jpg,26138,220,romance
2704,4510,570,High Fidelity,https://images.gr-assets.com/books/1327928082m/285092.jpg,26138,273,romance
2705,4511,571,The Guardian,https://images.gr-assets.com/books/1388195339m/15925.jpg,26138,1302,romance
2706,4513,573,"Men Are from Mars, Women Are from Venus",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,56,romance
2710,4526,615,This Lullaby,https://images.gr-assets.com/books/1397779294m/22205.jpg,26138,1298,romance
2711,4528,622,Nights in Rodanthe,https://images.gr-assets.com/books/1328145638m/15926.jpg,26138,1373,romance
2712,4530,629,Veronika Decides to Die,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,130,romance
2715,4534,635,Sophie's World,https://images.gr-assets.com/books/1343459906m/10959.jpg,26138,26,romance
2717,4540,647,Baby Proof,https://images.gr-assets.com/books/1361466583m/42149.jpg,26138,279,romance
2719,4546,656,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",https://images.gr-assets.com/books/1334491180m/852470.jpg,26138,863,romance
2720,4547,664,Breakfast at Tiffany's,https://images.gr-assets.com/books/1477015353m/251688.jpg,26138,254,romance
2723,4551,674,Suzanne's Diary for Nicholas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,649,romance
2726,4554,683,A Bend in the Road,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1212,romance
2727,4557,686,"The Wedding (The Notebook, #2)",https://images.gr-assets.com/books/1385738787m/3466.jpg,26138,1437,romance
2729,4559,692,"Firefly Lane (Firefly Lane, #1)",https://images.gr-assets.com/books/1362435448m/1472878.jpg,26138,166,romance
2732,4563,700,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",https://images.gr-assets.com/books/1355932704m/16181.jpg,26138,266,romance
2733,4564,701,Mrs. Dalloway,https://images.gr-assets.com/books/1479336522m/14942.jpg,26138,46,romance
2734,4566,704,The Cider House Rules,https://images.gr-assets.com/books/1327962519m/4687.jpg,26138,51,romance
2735,4568,708,Eleven Minutes,https://images.gr-assets.com/books/1358266987m/1430.jpg,26138,248,romance
2736,4570,712,"Drums of Autumn (Outlander, #4)",https://images.gr-assets.com/books/1500688941m/10988.jpg,26138,1664,romance
2738,4572,716,The Choice,https://images.gr-assets.com/books/1385739133m/531350.jpg,26138,1298,romance
2739,4577,727,The Reader,https://images.gr-assets.com/books/1327936339m/101299.jpg,26138,328,romance
2740,4580,741,The Girls' Guide to Hunting and Fishing,https://images.gr-assets.com/books/1309210476m/33926.jpg,26138,87,romance
2745,4594,777,Jemima J,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,127,romance
2746,4595,778,The Hunchback of Notre-Dame,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,202,romance
2747,4597,782,The Awakening,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,131,romance
2748,4601,795,About a Boy,https://images.gr-assets.com/books/1382004144m/4271.jpg,26138,48,romance
2750,4608,810,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,285,romance
2753,4614,820,The Remains of the Day,https://images.gr-assets.com/books/1327128714m/28921.jpg,26138,100,romance
2755,4617,829,A Room with a View,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,681,romance
2760,4629,849,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,413,romance
2762,4636,864,"The Fiery Cross (Outlander, #5)",https://images.gr-assets.com/books/1407366842m/10967.jpg,26138,1263,romance
2763,4637,867,The History of Love,https://images.gr-assets.com/books/1327911009m/3867.jpg,26138,309,romance
2765,4644,889,"Lover Eternal (Black Dagger Brotherhood, #2)",https://images.gr-assets.com/books/1300845974m/35729.jpg,26138,2204,romance
2766,4647,899,The Age of Innocence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,461,romance
2772,4659,925,Daughter of Fortune,https://images.gr-assets.com/books/1299666780m/16527.jpg,26138,184,romance
2777,4673,952,"Shopaholic & Baby (Shopaholic, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,275,romance
2778,4675,955,"Shopaholic Takes Manhattan (Shopaholic, #2)",https://images.gr-assets.com/books/1266449959m/9418.jpg,26138,437,romance
2779,4676,958,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",https://images.gr-assets.com/books/1267721500m/3579.jpg,26138,59,romance
2780,4677,961,Middlemarch,https://images.gr-assets.com/books/1481264628m/19089.jpg,26138,166,romance
2789,4712,1041,The Idiot,https://images.gr-assets.com/books/1327865902m/12505.jpg,26138,32,romance
2790,4721,1061,The Witch of Blackbird Pond,https://images.gr-assets.com/books/1345499790m/703292.jpg,26138,174,romance
2792,4723,1063,"Shopaholic Ties the Knot (Shopaholic, #3)",https://images.gr-assets.com/books/1371383294m/9419.jpg,26138,376,romance
2795,4730,1073,Vanity Fair,https://images.gr-assets.com/books/1344386439m/5797.jpg,26138,169,romance
2797,4734,1085,Five Point Someone,https://images.gr-assets.com/books/1298571209m/105576.jpg,26138,38,romance
2798,4742,1103,Sam's Letters to Jennifer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,76,romance
2800,4744,1107,Little Earthquakes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,77,romance
2802,4748,1111,Mr. Maybe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,184,romance
2803,4749,1112,"Anne of the Island (Anne of Green Gables, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,327,romance
2804,4750,1114,North and South,https://images.gr-assets.com/books/1349633381m/156538.jpg,26138,990,romance
2807,4758,1126,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",https://images.gr-assets.com/books/1329232329m/263145.jpg,26138,256,romance
2809,4761,1131,"Chocolat (Chocolat, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,580,romance
2810,4762,1133,The English Patient,https://images.gr-assets.com/books/1320527907m/11713.jpg,26138,320,romance
2813,4767,1144,Prodigal Summer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,35,romance
2818,4782,1184,Tender Is the Night,https://images.gr-assets.com/books/1438797669m/46164.jpg,26138,197,romance
2819,4783,1185,Cold Sassy Tree,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,17,romance
2822,4792,1202,The Accidental Tourist,https://images.gr-assets.com/books/1502220282m/60792.jpg,26138,61,romance
2823,4794,1206,By the River Piedra I Sat Down and Wept,https://images.gr-assets.com/books/1466877798m/1428.jpg,26138,183,romance
2825,4796,1210,"Anne of Avonlea (Anne of Green Gables, #2)",https://images.gr-assets.com/books/1305545757m/77390.jpg,26138,226,romance
2826,4797,1215,Someone Like You,https://images.gr-assets.com/books/1336001301m/816953.jpg,26138,671,romance
2829,4802,1221,Summer Sisters,https://images.gr-assets.com/books/1167356646m/22695.jpg,26138,126,romance
2830,4806,1231,Loving Frank,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,80,romance
2831,4808,1237,The Shell Seekers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,216,romance
2834,4818,1270,Sputnik Sweetheart,https://images.gr-assets.com/books/1486764070m/9557.jpg,26138,202,romance
2847,4868,1414,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",https://images.gr-assets.com/books/1385739017m/3464.jpg,26138,1001,romance
2848,4870,1417,Chasing Harry Winston,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,176,romance
2849,4876,1430,Everyone Worth Knowing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,129,romance
2850,4879,1436,"Shopaholic and Sister (Shopaholic, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,38,romance
2852,4883,1445,Flipped,https://images.gr-assets.com/books/1388554293m/331920.jpg,26138,805,romance
2854,4887,1457,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",https://images.gr-assets.com/books/1395233618m/363752.jpg,26138,678,romance
2855,4888,1459,"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,851,romance
2856,4891,1468,"Love, Rosie",https://images.gr-assets.com/books/1420732457m/147865.jpg,26138,590,romance
2859,4905,1501,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",https://images.gr-assets.com/books/1399204116m/252499.jpg,26138,220,romance
2860,4907,1503,Jitterbug Perfume,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,14,romance
2861,4909,1506,The Zahir,https://images.gr-assets.com/books/1493044059m/1427.jpg,26138,72,romance
2862,4910,1509,The House of Mirth,https://images.gr-assets.com/books/1328729186m/17728.jpg,26138,54,romance
2866,4925,1547,The Mermaid Chair,https://images.gr-assets.com/books/1388259308m/6976.jpg,26138,152,romance
2868,4931,1561,Doctor Zhivago,https://images.gr-assets.com/books/1385508725m/130440.jpg,26138,242,romance
2870,4935,1566,Ethan Frome,https://images.gr-assets.com/books/1389822254m/5246.jpg,26138,182,romance
2872,4937,1569,The Gift of the Magi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,22,romance
2874,4941,1582,Revolutionary Road,https://images.gr-assets.com/books/1353721885m/48328.jpg,26138,60,romance
2875,4942,1583,Nick & Norah's Infinite Playlist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,852,romance
2876,4946,1594,Bet Me,https://images.gr-assets.com/books/1316129534m/854757.jpg,26138,1932,romance
2881,4956,1618,"A Voice in the Wind (Mark of the Lion, #1)",https://images.gr-assets.com/books/1459567327m/95617.jpg,26138,190,romance
2882,4964,1649,Tara Road,https://images.gr-assets.com/books/1403194637m/5196.jpg,26138,130,romance
2884,4966,1652,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",https://images.gr-assets.com/books/1342448094m/568645.jpg,26138,417,romance
2885,4968,1655,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,20,romance
2888,4975,1669,"13 Little Blue Envelopes (Little Blue Envelope, #1)",https://images.gr-assets.com/books/1375030179m/17020.jpg,26138,457,romance
2891,4978,1680,"Blue Dahlia (In the Garden, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1288,romance
2892,4979,1681,Lady Chatterley's Lover,https://images.gr-assets.com/books/1425007748m/32067.jpg,26138,585,romance
2893,4980,1685,Salem Falls,https://images.gr-assets.com/books/1344397557m/10915.jpg,26138,113,romance
2894,4983,1692,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,92,romance
2895,4985,1696,"Glass Houses (The Morganville Vampires, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,366,romance
2897,4989,1703,"South of the Border, West of the Sun",https://images.gr-assets.com/books/1443685506m/17799.jpg,26138,150,romance
2899,4991,1711,Sushi for Beginners,https://images.gr-assets.com/books/1407709390m/82748.jpg,26138,222,romance
2900,4992,1713,"Watermelon (Walsh Family, #1)",https://images.gr-assets.com/books/1345767584m/9300.jpg,26138,216,romance
2901,4997,1718,"The Second Summer of the Sisterhood (Sisterhood, #2)",https://images.gr-assets.com/books/1467700995m/5454.jpg,26138,346,romance
2905,5014,1749,The Death and Life of Charlie St. Cloud,https://images.gr-assets.com/books/1329827169m/263050.jpg,26138,273,romance
2906,5015,1751,"Born in Fire (Born In Trilogy, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1380,romance
2907,5016,1752,Animal Dreams,https://images.gr-assets.com/books/1481663395m/77262.jpg,26138,22,romance
2909,5021,1758,Birdsong,https://images.gr-assets.com/books/1349952101m/6259.jpg,26138,168,romance
2912,5029,1771,The Tenant of Wildfell Hall,https://images.gr-assets.com/books/1479652419m/337113.jpg,26138,360,romance
2915,5035,1783,The Portrait of a Lady,https://images.gr-assets.com/books/1502148606m/264.jpg,26138,93,romance
2917,5037,1789,Dreamland,https://images.gr-assets.com/books/1385861832m/4325.jpg,26138,460,romance
2918,5039,1791,"Austenland (Austenland, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1393,romance
2920,5045,1803,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",https://images.gr-assets.com/books/1393837129m/395871.jpg,26138,474,romance
2921,5046,1804,Three Wishes,https://images.gr-assets.com/books/1183888822m/1466455.jpg,26138,57,romance
2925,5062,1833,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,159,romance
2927,5066,1841,Sundays at Tiffany's,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,638,romance
2928,5068,1843,Prep,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,20,romance
2931,5072,1850,"Wake (Wake, #1)",https://images.gr-assets.com/books/1361417311m/1661957.jpg,26138,492,romance
2932,5074,1853,Memories of My Melancholy Whores,https://images.gr-assets.com/books/1327484658m/760.jpg,26138,124,romance
2936,5094,1896,"Pollyanna (Pollyanna, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,12,romance
2939,5099,1913,"Rachel's Holiday (Walsh Family, #2)",https://images.gr-assets.com/books/1407709261m/9301.jpg,26138,139,romance
2941,5104,1930,"Dance Upon the Air (Three Sisters Island, #1)",https://images.gr-assets.com/books/1263843885m/59829.jpg,26138,1393,romance
2943,5109,1936,A Widow for One Year,https://images.gr-assets.com/books/1375776653m/4659.jpg,26138,26,romance
2945,5116,1949,Howards End,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,69,romance
2946,5119,1957,I Capture the Castle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,543,romance
2947,5126,1966,"Jewels of the Sun (Gallaghers of Ardmore, #1)",https://images.gr-assets.com/books/1388194052m/59810.jpg,26138,1368,romance
2948,5127,1970,Possession,https://images.gr-assets.com/books/1391124124m/41219.jpg,26138,523,romance
2954,5143,2015,The Bridges of Madison County,https://images.gr-assets.com/books/1344267141m/83674.jpg,26138,743,romance
2955,5149,2029,On Chesil Beach,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,90,romance
2959,5159,2054,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",https://images.gr-assets.com/books/1320473346m/5452.jpg,26138,285,romance
2961,5162,2069,"Queen of Babble (Queen of Babble, #1)",https://images.gr-assets.com/books/1371049249m/23219.jpg,26138,463,romance
2962,5166,2075,"The Boy Next Door (Boy, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,368,romance
2963,5167,2077,"The Luxe (Luxe, #1)",https://images.gr-assets.com/books/1323438343m/1254951.jpg,26138,799,romance
2964,5170,2087,Open House,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,27,romance
2965,5172,2091,"Key of Light (Key Trilogy, #1)",https://images.gr-assets.com/books/1178133365m/762053.jpg,26138,1163,romance
2966,5175,2099,"Skip Beat!, Vol. 01",https://images.gr-assets.com/books/1173395297m/282282.jpg,26138,143,romance
2970,5190,2136,The Jane Austen Book Club,https://images.gr-assets.com/books/1309282966m/2152.jpg,26138,242,romance
2972,5194,2145,Tipping the Velvet,https://images.gr-assets.com/books/1388633460m/56373.jpg,26138,351,romance
2974,5199,2159,"Sea Swept (Chesapeake Bay Saga, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,1286,romance
