book_id,title,image_url,tag_id,count,tag_name_x,genres
3101,The Raven and other poems,https://images.gr-assets.com/books/1297913274m/269322.jpg,23831,868,poetry,poetry|horror|fantasy
3515,"Plum Lucky (Stephanie Plum, #13.5)",https://images.gr-assets.com/books/1217483848m/1434105.jpg,20939,865,mystery,mystery|romance|crime
452,"The 5th Wave (The 5th Wave, #1)",https://images.gr-assets.com/books/1359853842m/16101128.jpg,11305,865,fantasy,fantasy|romance|adventure
1512,Twelve Years a Slave,https://images.gr-assets.com/books/1378793462m/18478222.jpg,14552,865,history,history|biography|memoir
5340,"Vengeance in Death (In Death, #6)",https://images.gr-assets.com/books/1314315865m/132778.jpg,20939,864,mystery,mystery|romance|crime
7469,Summer of Night,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14821,864,horror,horror|thriller|fantasy
5252,"Paradise (Second Opportunities, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,864,romance,romance|suspense|drama
2139,Elon Musk: Inventing the Future,https://images.gr-assets.com/books/1404411386m/22543496.jpg,4605,864,biography,biography|science|history
9434,"King of Foxes (Conclave of Shadows, #2)",https://images.gr-assets.com/books/1409600307m/153175.jpg,11305,863,fantasy,fantasy|adventure|science
656,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",https://images.gr-assets.com/books/1334491180m/852470.jpg,26138,863,romance,romance|mystery|adventure
3004,"Crash (Crash, #1)",https://images.gr-assets.com/books/1342588706m/15757434.jpg,26138,862,romance,romance|drama
8686,The King in Yellow and Other Horror Stories,https://images.gr-assets.com/books/1416873291m/129798.jpg,14821,862,horror,horror|fantasy|mystery
2889,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",https://images.gr-assets.com/books/1257442247m/6604209.jpg,11305,862,fantasy,fantasy|adventure|romance
2665,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",https://images.gr-assets.com/books/1360904964m/17333880.jpg,26138,862,romance,romance|drama
1508,"In a Dark, Dark Wood",https://images.gr-assets.com/books/1429521615m/23346377.jpg,20939,862,mystery,mystery|thriller|suspense
9953,"Marked in Flesh (The Others, #4)",https://images.gr-assets.com/books/1438874868m/22062202.jpg,11305,862,fantasy,fantasy|romance|paranormal-romance
4224,"Motorcycle Man (Dream Man, #4)",https://images.gr-assets.com/books/1337615202m/13448656.jpg,26138,862,romance,romance|suspense|crime
2356,"Origin (Lux, #4)",https://images.gr-assets.com/books/1398100888m/13644052.jpg,26138,861,romance,romance|paranormal-romance|fantasy
3258,Carolina Moon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,861,romance,romance|mystery|suspense
500,"The Princess Diaries (The Princess Diaries, #1)",https://images.gr-assets.com/books/1355011082m/38980.jpg,26138,860,romance,romance|diary|fantasy
8278,"The Crossing Places (Ruth Galloway, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,20939,858,mystery,mystery|crime|thriller
6970,"The Highlander's Touch (Highlander, #3)",https://images.gr-assets.com/books/1257330461m/815150.jpg,26138,858,romance,romance|paranormal-romance|fantasy
5646,"Dream a Little Dream (Chicago Stars, #4)",https://images.gr-assets.com/books/1308818689m/73095.jpg,26138,858,romance,romance|drama
4253,"The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency, #4)",https://images.gr-assets.com/books/1380393680m/7036.jpg,20939,856,mystery,mystery|crime|romance
5728,"Dance of the Gods (Circle Trilogy, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,856,romance,romance|fantasy|paranormal-romance
9593,Mine to Possess (Psy-Changeling #4),https://images.gr-assets.com/books/1298434132m/1830755.jpg,22983,856,paranormal-romance,paranormal-romance|romance|fantasy
6758,Books of Blood: Volume One (Books of Blood #1),https://images.gr-assets.com/books/1429999423m/761023.jpg,14821,856,horror,horror|fantasy|anthology
4801,"Kiss of Crimson (Midnight Breed, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,22983,855,paranormal-romance,paranormal-romance|romance|fantasy
4831,Where the Mountain Meets the Moon,https://images.gr-assets.com/books/1344265026m/5983694.jpg,11305,855,fantasy,fantasy|adventure|fairytale
1102,Dry,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,19733,855,memoir,memoir|biography|autobiography
7021,The Damnation Game,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14821,854,horror,horror|fantasy|thriller
3625,"The End of Faith: Religion, Terror, and the Future of Reason",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,25647,854,religion,religion|science|history
1186,The Glass Menagerie,https://images.gr-assets.com/books/1391591003m/92517.jpg,9886,854,drama,drama|romance
1448,"Relic (Pendergast, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14821,854,horror,horror|thriller|mystery
2417,"Ascend (Trylle, #3)",https://images.gr-assets.com/books/1397955256m/11947829.jpg,11305,853,fantasy,fantasy|romance|paranormal-romance
3496,"This Side of the Grave (Night Huntress, #5)",https://images.gr-assets.com/books/1282659107m/6871617.jpg,22983,853,paranormal-romance,paranormal-romance|romance|fantasy
5324,"The Immortal Highlander (Highlander, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,853,romance,romance|paranormal-romance|fantasy
1083,Lucky,https://images.gr-assets.com/books/1327190847m/82970.jpg,19733,853,memoir,memoir|biography|autobiography
5967,"Chasing Vermeer (Chasing Vermeer, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,20939,852,mystery,mystery|art|adventure
9585,"Messenger of Truth (Maisie Dobbs, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,20939,852,mystery,mystery|crime|history
4931,At the Mountains of Madness and Other Tales of Terror,https://images.gr-assets.com/books/1226634493m/32769.jpg,14821,852,horror,horror|fantasy|anthology
1583,Nick & Norah's Infinite Playlist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,852,romance,romance|adventure
5321,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,851,fantasy,fantasy|horror|adventure
1735,"Size 12 Is Not Fat (Heather Wells, #1)",https://images.gr-assets.com/books/1259077761m/23220.jpg,20939,851,mystery,mystery|romance|crime
1459,"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,851,romance,romance|drama|mystery
1307,How to Be a Woman,https://images.gr-assets.com/books/1405909800m/10600242.jpg,19733,849,memoir,memoir|biography|autobiography
7082,Fevre Dream,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,849,fantasy,fantasy|horror|thriller
8741,The Ghost Bride,https://images.gr-assets.com/books/1356671808m/16248223.jpg,11305,849,fantasy,fantasy|romance|mystery
2950,All the President's Men,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14552,847,history,history|biography|crime
3265,"Dark Prince (Dark, #1)",https://images.gr-assets.com/books/1405352801m/28866.jpg,22983,847,paranormal-romance,paranormal-romance|romance|fantasy
3627,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",https://images.gr-assets.com/books/1446448563m/7592279.jpg,11305,847,fantasy,fantasy|adventure|romance
3910,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,846,fantasy,fantasy|adventure|mystery
4372,"I Hunt Killers (Jasper Dent, #1)",https://images.gr-assets.com/books/1333289403m/7766027.jpg,20939,846,mystery,mystery|horror|thriller
3015,"Finding Cinderella (Hopeless, #2.5)",https://images.gr-assets.com/books/1380847885m/18593175.jpg,26138,845,romance,romance|drama
7549,"P is for Peril (Kinsey Millhone, #16)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,20939,845,mystery,mystery|crime|suspense
5000,Passion Unleashed (Demonica #3),https://images.gr-assets.com/books/1344267582m/4701550.jpg,22983,844,paranormal-romance,paranormal-romance|romance|fantasy
6256,Imajica,https://images.gr-assets.com/books/1333844729m/567704.jpg,11305,844,fantasy,fantasy|horror|thriller
4826,The Call of Cthulhu,https://images.gr-assets.com/books/1377787655m/15730101.jpg,14821,843,horror,horror|fantasy|mystery
1341,"Golden Son (Red Rising, #2)",https://images.gr-assets.com/books/1394684475m/18966819.jpg,11305,843,fantasy,fantasy|adventure|romance
2448,"First Lord's Fury (Codex Alera, #6)",https://images.gr-assets.com/books/1327903582m/6316821.jpg,11305,843,fantasy,fantasy|adventure|science
472,Man's Search for Meaning,https://images.gr-assets.com/books/1467136625m/4069.jpg,14552,842,history,history|memoir|biography
5179,"Throne of Jade (Temeraire, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,842,fantasy,fantasy|adventure|history
5137,"Sweet Dreams (Colorado Mountain, #2)",https://images.gr-assets.com/books/1327912890m/11227040.jpg,26138,842,romance,romance|suspense|mystery
3142,Theodore Rex,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4605,842,biography,biography|history|autobiography
4153,The Life of Elizabeth I,https://images.gr-assets.com/books/1320433923m/111222.jpg,14552,842,history,history|biography
48,Fahrenheit 451,https://images.gr-assets.com/books/1351643740m/4381.jpg,11305,842,fantasy,fantasy|science
811,The Good Girl,https://images.gr-assets.com/books/1388340126m/18812405.jpg,20939,841,mystery,mystery|thriller|suspense
8288,"In Bed with a Highlander (McCabe Trilogy, #1)",https://images.gr-assets.com/books/1348705921m/9962040.jpg,26138,841,romance,romance|history
2303,"Bloody Bones (Anita Blake, Vampire Hunter #5)",https://images.gr-assets.com/books/1304126691m/30241.jpg,11305,840,fantasy,fantasy|romance|horror
1753,"Reason to Breathe (Breathing, #1)",https://images.gr-assets.com/books/1329013365m/11561469.jpg,26138,839,romance,romance|drama
9577,"The Chronicles of Pern: First Fall (Pern, #12)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,838,fantasy,fantasy|science|adventure
7811,"The Autumn Republic (Powder Mage, #3)",https://images.gr-assets.com/books/1393261950m/20883847.jpg,11305,838,fantasy,fantasy|adventure|suspense
6210,"Ransom (Highlands' Lairds, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,838,romance,romance|mystery|history
8378,"Palace of Stone (Princess Academy, #2)",https://images.gr-assets.com/books/1345726316m/12926132.jpg,11305,838,fantasy,fantasy|romance|adventure
6339,"Hearts in Darkness (Hearts in Darkness, #1)",https://images.gr-assets.com/books/1306632316m/11201007.jpg,26138,837,romance,romance
4078,The Great and Secret Show (Book of the Art #1),https://images.gr-assets.com/books/1407710558m/32628.jpg,14821,837,horror,horror|fantasy|thriller
5156,"Touch of Power (Healer, #1)",https://images.gr-assets.com/books/1317629193m/10445208.jpg,11305,836,fantasy,fantasy|romance|adventure
837,"Every Day (Every Day, #1)",https://images.gr-assets.com/books/1356993940m/13262783.jpg,26138,835,romance,romance|fantasy|drama
357,All Quiet on the Western Front,https://images.gr-assets.com/books/1441227765m/355697.jpg,14552,835,history,history|drama
2336,The Bhagavad Gita,https://images.gr-assets.com/books/1383059639m/99944.jpg,25647,835,religion,religion|poetry|history
5639,"Deadly Decisions (Temperance Brennan, #3)",https://images.gr-assets.com/books/1452313887m/128754.jpg,20939,834,mystery,mystery|crime|suspense
235,The Husband's Secret,https://images.gr-assets.com/books/1460577225m/17802724.jpg,20939,834,mystery,mystery|drama|suspense
6163,"V is for Vengeance (Kinsey Millhone, #22)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,20939,834,mystery,mystery|crime|suspense
4281,The Darkest Passion (Lords of the Underworld #5),https://images.gr-assets.com/books/1351278057m/6758331.jpg,22983,833,paranormal-romance,paranormal-romance|romance|fantasy
5844,The Nature of the Beast (Chief Inspector Armand Gamache #11),https://images.gr-assets.com/books/1429532809m/24586590.jpg,20939,833,mystery,mystery|crime|suspense
186,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",https://images.gr-assets.com/books/1355932638m/37470.jpg,26138,833,romance,romance|history|drama
5897,Welcome to Night Vale,https://images.gr-assets.com/books/1447774088m/23129410.jpg,11305,833,fantasy,fantasy|horror|mystery
5659,Sins of the Night (Dark-Hunter #7),https://images.gr-assets.com/books/1317065358m/84135.jpg,22983,832,paranormal-romance,paranormal-romance|romance|fantasy
4857,"Eternal Kiss of Darkness (Night Huntress World, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,22983,832,paranormal-romance,paranormal-romance|romance|fantasy
4670,The Melancholy Death of Oyster Boy and Other Stories,https://images.gr-assets.com/books/1338646527m/519112.jpg,23831,832,poetry,poetry|fantasy|horror
6173,Democracy in America ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14552,831,history,history|travel
7375,The Great Railway Bazaar,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,31155,828,travel,travel|memoir|adventure
1091,"Cruel & Unusual (Kay Scarpetta, #4)",https://images.gr-assets.com/books/1327865095m/85379.jpg,20939,828,mystery,mystery|crime|thriller
7621,"The Assassin and the Desert (Throne of Glass, #0.3)",https://images.gr-assets.com/books/1335783827m/13419891.jpg,11305,827,fantasy,fantasy|adventure|romance
524,Wall and Piece,https://images.gr-assets.com/books/1327904853m/114683.jpg,2938,827,art,art|biography|memoir
6612,The Great Influenza: The Story of the Deadliest Pandemic in History,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14552,826,history,history|science|health
3846,"Between the Lines (Between the Lines, #1)",https://images.gr-assets.com/books/1326314890m/12283261.jpg,11305,825,fantasy,fantasy|romance|romance
884,"Hollow City (Miss Peregrine’s Peculiar Children, #2)",https://images.gr-assets.com/books/1429175859m/23164983.jpg,11305,825,fantasy,fantasy|horror|mystery
873,"The Reptile Room (A Series of Unfortunate Events, #2)",https://images.gr-assets.com/books/1352146294m/78418.jpg,11305,825,fantasy,fantasy|mystery|adventure
6780,"Sir Thursday (The Keys to the Kingdom, #4)",https://images.gr-assets.com/books/1304528609m/47618.jpg,11305,824,fantasy,fantasy|adventure|mystery
773,The Taming of the Shrew,https://images.gr-assets.com/books/1327935253m/47021.jpg,9886,824,drama,drama|romance|poetry
2813,"You (You, #1)",https://images.gr-assets.com/books/1411958102m/20821614.jpg,30358,824,thriller,thriller|mystery|suspense
5944,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,https://images.gr-assets.com/books/1352912866m/15801668.jpg,14552,824,history,history|science|biography
6673,"Waylander (The Drenai Saga, #3)",https://images.gr-assets.com/books/1403179303m/568099.jpg,11305,823,fantasy,fantasy|adventure
5484,"The Wicked + The Divine, Vol. 1: The Faust Act",https://images.gr-assets.com/books/1415565992m/23093359.jpg,11305,823,fantasy,fantasy|mystery|religion
824,"Oedipus Rex  (The Theban Plays, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,9886,823,drama,drama|poetry|fantasy
5889,"Valley of Silence (Circle Trilogy, #3)",https://images.gr-assets.com/books/1377646212m/59813.jpg,26138,822,romance,romance|fantasy|paranormal-romance
5345,"White Cat (Curse Workers, #1)",https://images.gr-assets.com/books/1358274572m/6087756.jpg,11305,822,fantasy,fantasy|mystery|romance
940,One Plus One,https://images.gr-assets.com/books/1403185695m/18693716.jpg,26138,822,romance,romance|drama
1494,Born Standing Up: A Comic's Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4605,822,biography,biography|autobiography|memoir
7792,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",https://images.gr-assets.com/books/1345696603m/7825557.jpg,11305,821,fantasy,fantasy|adventure|horror
6862,"March: Book One (March, #1)",https://images.gr-assets.com/books/1360539808m/17346698.jpg,14552,821,history,history|memoir|biography
9160,"About That Night (FBI/US Attorney, #3)",https://images.gr-assets.com/books/1342553249m/11235783.jpg,26138,820,romance,romance|suspense|mystery
5825,"Conspiracy in Death (In Death, #8)",https://images.gr-assets.com/books/1305124508m/172691.jpg,20939,820,mystery,mystery|romance|crime
7961,"Priestess of Avalon (Avalon, #4)",https://images.gr-assets.com/books/1274559433m/84552.jpg,11305,820,fantasy,fantasy|romance|history
5760,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,22983,820,paranormal-romance,paranormal-romance|fantasy|romance
5426,"The Perfect Play (Play by Play, #1)",https://images.gr-assets.com/books/1301853642m/8341567.jpg,26138,819,romance,romance
878,A Beautiful Mind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4605,819,biography,biography|science|history
9067,"The Golden Dynasty (Fantasyland, #2)",https://images.gr-assets.com/books/1327913192m/12458287.jpg,11305,818,fantasy,fantasy|romance|paranormal-romance
3732,"Beautiful Player (Beautiful Bastard, #3)",https://images.gr-assets.com/books/1375285002m/17831614.jpg,26138,816,romance,romance
4449,The Demigod Diaries,https://images.gr-assets.com/books/1328573978m/12959086.jpg,11305,815,fantasy,fantasy|adventure|romance
4165,The Fill-In Boyfriend,https://images.gr-assets.com/books/1414605032m/18660447.jpg,26138,814,romance,romance|drama
4656,"A Caress of Twilight (Merry Gentry, #2)",https://images.gr-assets.com/books/1327877187m/30240.jpg,11305,814,fantasy,fantasy|romance|paranormal-romance
2347,"Lasher (Lives of the Mayfair Witches, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14821,814,horror,horror|fantasy|romance
6529,"Naked Heat (Nikki Heat, #2)",https://images.gr-assets.com/books/1327874198m/7776678.jpg,20939,813,mystery,mystery|crime|thriller
5218,"Devil May Cry (Dark-Hunter, #11)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,22983,813,paranormal-romance,paranormal-romance|romance|fantasy
8267,Branded by Fire (Psy-Changeling #6),https://images.gr-assets.com/books/1334968711m/5628753.jpg,22983,813,paranormal-romance,paranormal-romance|romance|fantasy
2971,"Magic Strikes (Kate Daniels, #3)",https://images.gr-assets.com/books/1221738233m/4345498.jpg,11305,813,fantasy,fantasy|romance|paranormal-romance
28,Lord of the Flies,https://images.gr-assets.com/books/1327869409m/7624.jpg,1691,812,adventure,adventure|horror|drama
5498,"City of Golden Shadow (Otherland, #1)",https://images.gr-assets.com/books/1329075235m/28695.jpg,11305,812,fantasy,fantasy|adventure|science
1523,"Wither (The Chemical Garden, #1)",https://images.gr-assets.com/books/1341532430m/8525590.jpg,26138,811,romance,romance|fantasy|mystery
7750,"The Blessing Way (Leaphorn & Chee, #1)",https://images.gr-assets.com/books/1179033344m/867387.jpg,20939,810,mystery,mystery|crime|thriller
430,Kafka on the Shore,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,810,fantasy,fantasy|mystery|romance
3809,"The Walking Dead, Vol. 02: Miles Behind Us",https://images.gr-assets.com/books/1298563748m/138396.jpg,14821,810,horror,horror|fantasy|thriller
8787,"Marlfox (Redwall, #11)",https://images.gr-assets.com/books/1311702426m/7999.jpg,11305,810,fantasy,fantasy|adventure
5656,"W is for Wasted (Kinsey Millhone, #23)",https://images.gr-assets.com/books/1367622462m/17707605.jpg,20939,809,mystery,mystery|crime|suspense
1351,"School's Out—Forever (Maximum Ride, #2)",https://images.gr-assets.com/books/1346079917m/13139.jpg,11305,809,fantasy,fantasy|adventure|romance
3160,Elsewhere,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,809,fantasy,fantasy|romance|adventure
7901,"Mr. Kiss and Tell (Veronica Mars, #2)",https://images.gr-assets.com/books/1405566768m/21437200.jpg,20939,808,mystery,mystery|crime|thriller
5638,"Law Man (Dream Man, #3)",https://images.gr-assets.com/books/1327911077m/13412515.jpg,26138,808,romance,romance|suspense|drama
4080,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,31155,808,travel,travel|memoir|adventure
3330,"A Fistful of Charms (The Hollows, #4)",https://images.gr-assets.com/books/1348805978m/30260.jpg,11305,807,fantasy,fantasy|romance|paranormal-romance
199,Marley and Me: Life and Love With the World's Worst Dog,https://images.gr-assets.com/books/1308858322m/12691.jpg,19733,807,memoir,memoir|biography|autobiography
8911,"The Blood Mirror (Lightbringer, #4)",https://images.gr-assets.com/books/1458663265m/17570538.jpg,11305,807,fantasy,fantasy|adventure|romance
221,"A Child Called ""It"" (Dave Pelzer #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,19733,806,memoir,memoir|autobiography|biography
1445,Flipped,https://images.gr-assets.com/books/1388554293m/331920.jpg,26138,805,romance,romance|drama
5178,"The Hook Up (Game On, #1)",https://images.gr-assets.com/books/1407891923m/22611920.jpg,26138,805,romance,romance|drama
3822,You're Never Weird on the Internet (Almost),https://images.gr-assets.com/books/1440565049m/23705512.jpg,19733,805,memoir,memoir|biography|autobiography
5197,"Frigid (Frigid, #1)",https://images.gr-assets.com/books/1364364323m/16122034.jpg,26138,804,romance,romance|mystery|suspense
3618,Wishful Drinking,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,19733,804,memoir,memoir|biography|autobiography
1551,Behind Closed Doors,https://images.gr-assets.com/books/1458854462m/29437949.jpg,30358,804,thriller,thriller|mystery|suspense
5993,"Fables, Vol. 3: Storybook Love",https://images.gr-assets.com/books/1363682851m/21329.jpg,11305,804,fantasy,fantasy|romance|fairytale
7637,"Virgin River (Virgin River, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26138,804,romance,romance|suspense|mystery
2333,"The Mighty Storm (The Storm, #1)",https://images.gr-assets.com/books/1345793260m/15724654.jpg,26138,804,romance,romance|drama
1584,Rosencrantz and Guildenstern Are Dead,https://images.gr-assets.com/books/1338735611m/18545.jpg,9886,804,drama,drama|satire|fantasy
4488,"Legion (Legion, #1)",https://images.gr-assets.com/books/1338512017m/13452375.jpg,11305,804,fantasy,fantasy|mystery|thriller
4745,"Mitosis (The Reckoners, #1.5)",https://images.gr-assets.com/books/1385570447m/18966322.jpg,11305,803,fantasy,fantasy|adventure|thriller
9074,"Exile's Return (Conclave of Shadows, #3)",https://images.gr-assets.com/books/1409594776m/13809.jpg,11305,803,fantasy,fantasy|adventure|science
972,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1691,801,adventure,adventure|fantasy|science
628,"Patriot Games (Jack Ryan Universe, #2)",https://images.gr-assets.com/books/1328007145m/32682.jpg,30358,801,thriller,thriller|suspense|mystery
5634,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14552,801,history,history|science|crime
4365,"Knight (Unfinished Hero, #1)",https://images.gr-assets.com/books/1333056159m/13565914.jpg,26138,801,romance,romance|drama|crime
1253,"Mary Poppins (Mary Poppins, #1)",https://images.gr-assets.com/books/1327947805m/152380.jpg,11305,801,fantasy,fantasy|adventure
1470,"This Man (This Man, #1)",https://images.gr-assets.com/books/1352790466m/16140036.jpg,26138,800,romance,romance|drama
9280,Eleanor of Aquitaine: A Life ,https://images.gr-assets.com/books/1320538974m/111220.jpg,14552,800,history,history|biography|memoir
2569,"A Princess of Mars (Barsoom, #1)",https://images.gr-assets.com/books/1332272118m/40395.jpg,11305,800,fantasy,fantasy|adventure|romance
907,"Vision in White (Bride Quartet, #1)",https://images.gr-assets.com/books/1316972164m/5598113.jpg,26138,800,romance,romance
3316,"The Fairy-Tale Detectives (The Sisters Grimm, #1)",https://images.gr-assets.com/books/1349272153m/176327.jpg,11305,799,fantasy,fantasy|mystery|adventure
2077,"The Luxe (Luxe, #1)",https://images.gr-assets.com/books/1323438343m/1254951.jpg,26138,799,romance,romance|drama|mystery
5512,"Holiday in Death (In Death, #7)",https://images.gr-assets.com/books/1389932347m/238125.jpg,20939,799,mystery,mystery|romance|crime
4454,"Boneshaker (The Clockwork Century, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,798,fantasy,fantasy|horror|adventure
4997,"Fair Game (Alpha & Omega, #3)",https://images.gr-assets.com/books/1327472384m/7942786.jpg,11305,798,fantasy,fantasy|romance|paranormal-romance
1968,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,798,fantasy,fantasy|adventure|fairytale
2790,American Lion: Andrew Jackson in the White House,https://images.gr-assets.com/books/1320480904m/3147367.jpg,14552,798,history,history|biography
5674,"Locke & Key, Vol. 3: Crown of Shadows",https://images.gr-assets.com/books/1377306494m/7202841.jpg,14821,797,horror,horror|fantasy|mystery
9198,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,797,fantasy,fantasy|adventure|science
5562,"The Last Policeman (The Last Policeman, #1)",https://images.gr-assets.com/books/1344370646m/13330370.jpg,20939,797,mystery,mystery|crime|thriller
2441,Nothing to Envy: Ordinary Lives in North Korea,https://images.gr-assets.com/books/1320449375m/6178648.jpg,14552,796,history,history|biography|travel
298,The Time Machine,https://images.gr-assets.com/books/1327942880m/2493.jpg,11305,796,fantasy,fantasy|adventure|science
1068,The Color of Water: A Black Man's Tribute to His White Mother,https://images.gr-assets.com/books/1401311300m/29209.jpg,19733,796,memoir,memoir|biography|autobiography
9451,"Death at La Fenice (Commissario Brunetti, #1)",https://images.gr-assets.com/books/1441466744m/68099.jpg,20939,795,mystery,mystery|crime|thriller
5810,"The Secret Hour (Midnighters, #1)",https://images.gr-assets.com/books/1501166713m/24766.jpg,11305,794,fantasy,fantasy|adventure|horror
9925,"City of Masks (Stravaganza, #1)",https://images.gr-assets.com/books/1294870497m/86737.jpg,11305,794,fantasy,fantasy|adventure|romance
9996,"Bayou Moon (The Edge, #2)",https://images.gr-assets.com/books/1307445460m/7130616.jpg,11305,794,fantasy,fantasy|romance|paranormal-romance
6838,"Brilliance of the Moon (Tales of the Otori, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11305,794,fantasy,fantasy|romance|adventure
5457,"Be with Me (Wait for You, #2)",https://images.gr-assets.com/books/1380210727m/17558817.jpg,26138,793,romance,romance|drama
